keyword,nama,Latitude,Longitude,kategori_usaha,rating,jumlah_ulasan,alamat,telepon,website,kecamatan,foto_url,skor_potensi,kategori_grup,label_kelayakan,popularitas,kepadatan
toko sparepart motor Mariso Makassar,Sejati Jaya Motor,-5.1292539,119.420114,Toko Suku Cadang Motor,4.2,38,"Jl. Bandang No.41, Bontoala, Kec. Bontoala, Kota Makassar, Sulawesi Selatan 90213",(0411) 3610808,sejatijayamotor.com,Mariso,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH-w0BZkHzDp2T_vQmZhgmqj0q0pGJjIScJ-jOt8XGCSUjCLC7hPUOrrRsBUyxicb6dAAdjyU1R0r7LcrJLshVfOiv0t4HP6PA8iXqDwKXqfutA2neyYGmTEEaLPGkcyiMq5HQBXPwThed6VOQqIe3MkPM9jyVpmO2nYNSTZNhWMTFUt78VM3Q53i38LQSmVW0LgZI=w800-h600-k-no,65,Otomotif & Bengkel,Layak,Cukup Dikenal,8800
kursus bahasa inggris Rappocini Makassar,Sekolah Bahasa Bolasugi,-5.175282999999991,119.4435201,Sekolah Bahasa Inggris,5,3,"Jl. Letjen Hertasning, Kassi-Kassi, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",0813-5630-7753,liahertasning.id,Rappocini,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXzcGHKn_9a8491XfFGGwvwothTg3SuEzv-vBH_ay7aIcX_uRd4Y52Z3WFjgqmiEN24WrEjfN63fbjYsk-uss88JHX-75Dra2jrYObwZuzPI2FZS3-yq6HsmjdUzuE3jrhcWdETrZxGaQ=w800-h600-k-no,54,Lain-lain / Belum Terkategori,Cukup Layak,Baru,5800
kursus bahasa inggris Mamajang Makassar,Sekolah Bahasa Bolasugi,-5.175282999999991,119.4435201,Sekolah Bahasa,4.9,128,"Komp. Skarda North No.27, Tidung, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",0852-4222-2192,sekolahbahasabolasugi.co.id,Mamajang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHqcez7LhTbp8-ZDYq0OUYz6rXIHXSkbFsyLoyJ6Fd_0xDuOUjguGnTyyMpmXaLtoTutmvsgEncx-fkEwiYgkxuemDd2jm6yTOgfWofyn5jlXuc4M6dJHOHfrodJsulol_8_Eu6=w800-h600-k-no,71,Lain-lain / Belum Terkategori,Layak,Populer,7800
taman kanak kanak Wajo Makassar,Sekolah Islam Athirah Makassar,-5.13519019999999,119.4100924,Pusat Pendidikan,4.7,411,"Jl. Kajaolalido No.22, Baru, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90174",0823-1111-1700,,Wajo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG8RggDulZNeu_jX1MPbnRwvRwlglLkXtBa0b7S65EhsABZ7ipcavK2VwyqFD0Gf3mwVW_08g5YcZ1_e8Y9cwL7N9x2Dabp-51zWtYAjf1VtPyFooAb7bCht4WorFR33yuWHE-q=w800-h600-k-no,73,Lain-lain / Belum Terkategori,Layak,Populer,7200
kursus komputer Mariso Makassar,Sekolah Tinggi Manajemen Informatika dan Komputer Kharisma,-5.1674369,119.4127855,Sekolah Teknik,4.7,95,"Jl. Baji Ateka No.20, Baji Mappakasunggu, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90131",(0411) 871555,kharisma.ac.id,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFoamljmvePWFhwYD_nkNW6XcanbfG6CbVMaUl-kdUTa66I5UHUPRm8N55rElF9XeEGDAIDMkEt6SxUT-pIUeh2INQr68itwhoHfcKI4ifHZKKYZ0ABRr2UfUmz5y8uBtdpljECSg=w800-h600-k-no,70,Lain-lain / Belum Terkategori,Layak,Cukup Dikenal,8800
toko oleh oleh Mamajang Makassar,Selai Kaya Makassar. Oleh-oleh khas Makassar Selai Kaya Premium Aurora,-5.1613617,119.4192211,Toko Makanan Sehat,5,32,"Jl. Tupai IV, Labuang Baji, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90132",0822-9224-4419,,Mamajang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCmp4xW_cjwk0JmkQc7yDFjzReihAXKHSoMVN1rWVz4Hp2wQA3ztafTrEC9GesqUybtzYXEi0ylJ9nFBEunS31VU-c0McUIMXvJ2f4JGhyEiywGSZ8sLSGqI0VRKTxmrT8wNyFbitfZV6w=w800-h600-k-no,66,Lain-lain / Belum Terkategori,Layak,Cukup Dikenal,7800
kolam renang Mariso Makassar,Selayar Pool,-5.1568061,119.4045089,Kolam Renang,2.8,4,"Kp. Buyang, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90125",0811-4601-042,heylink.me,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHYSNGG-SkPpEzYdr8A5AWVhYDLRah4wdd34X1BXhSulph2_BSwEMwT-w3BVEZQutupX-wEz5S1bR1E-yJuSDeHz1aj7iIsLLzI5a9lLnSGm9Hgs6PfT887QmEf7G6rpfLLTvd=w800-h600-k-no,45,Lain-lain / Belum Terkategori,Cukup Layak,Baru,8800
foto studio Panakkukang Makassar,Selfie Time Mall Panakkukang,-5.15787109999999,119.4466995,Photo booth,5,4134,"Mall Panakkukang, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",0878-7815-6728,selfietime.id,Panakkukang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZoqc_t97Xgljf4PN5610lr_5wfOpEYj_mZYoCFOfm71igE5VRVFlaiTJp6v_X-WbBaToMiO7pX77v7Xd6-1xLhPVd5xcJk7EDYNlKWJAJ0ThKr809xHVBhNvagp1uuiS-LbiidX_wSt3U=w800-h600-k-no,80,Lain-lain / Belum Terkategori,Sangat Layak,Sangat Populer,4800
toko furniture Bontoala Makassar,Selma Furniture Panakkukang Makassar,-5.1569046,119.4485843,Pemasok mebel sesuai pesanan,5,556,"Jl. Adiyaksa No.1, Pandang, Square No.Lt 2, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",0815-8156-777,ruparupa.com,Bontoala,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEbazztf561_vqAcDT28RgIYK9reQhYUmZHGOteyDV31L2JLvMQn4f95gArssJWsrnom6v-AcKR-JMScQtsO5pgTgSJWOpQuMkusEHkayAW9MeVbYOjKRFQzWjSjhYoXnri0H-z=w800-h600-k-no,76,Lain-lain / Belum Terkategori,Sangat Layak,Sangat Populer,6800
toko furniture Rappocini Makassar,Selma Furniture Panakkukang Makassar,-5.1569046,119.4485843,Toko Mebel,4.8,19,"Jl. Monginsidi No.102, Maricaya, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90142",0851-7696-8177,instagram.com,Rappocini,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGS4fa1vsIyyXF5Dnj7JWoyeDsQFQPfsY7EKgUZ3NRWy3Fc6N6_LdcGafKGn3y41OOFV_ASxKFJYKi0OjH7gLNcw2dZ_ZRmprpjhIT135AnfKa_AS0QtmUZhs2WRBMPsk4IZjqJ=w800-h600-k-no,59,Lain-lain / Belum Terkategori,Cukup Layak,Baru,5800
toko pakaian Manggala Makassar,Selvi Mustaming Fenomenal Shop,-5.1499267,119.4674724,Toko Pakaian Wanita,4.6,148,"Jl. Abdullah Daeng Sirua No.405a, Batua, Kec. Manggala, Kota Makassar, Sulawesi Selatan 90233",,,Manggala,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFwjZHDIESJOV2M3DZCm7D67Mf-Hk-xlvNKYHQ8Z58qUdvgHHTj18FielRTix1kdDDd0xsSAG0gfaoQ31qLT6xO2vgwTTAC5RREm6_N5R1XdmdaLBIzlTFbT_6I3edNeBFN_8kSmVSOTejQ=w800-h600-k-no,63,Fashion & Ritel Umum,Layak,Populer,2200
foto studio Tamalanrea Makassar,SEMA STUDIO PHOTOGRAPHY,-5.1413335,119.4887411,Studio Fotografi,4.8,38,"Pintu 0 Unhas, Jl. Politeknik, Tamalanrea Indah, Kec. Tamalanrea, Kota Makassar, Sulawesi Selatan 90245",0821-9268-1317,lynk.id,Tamalanrea,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFF2ELJbp6hqRtoydCD2VwT8krOVLxofhWAwjMpc4Q6Tocxa_WUno16Ulo6jLga7QWBUnRQDKxo47ZjM_wBN0m_g6JlyDTvSWlEYVTDoqYPVpPcltAqd4_QI1vKnv_fi6bFbUE=w800-h600-k-no,57,Lain-lain / Belum Terkategori,Cukup Layak,Cukup Dikenal,3200
les privat Mariso Makassar,Sempoa Sip Cendrawasih Makassar,-5.1569513,119.4136461,Kursus,5,38,"Jl. Opu Daeng Risadju No.170 A, Mario, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90113",0811-4171-3388,instagram.com,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVzhwFqCIkt1zLmIelNv739mGA-twPEP8ql9Cx1ysRZ7m0G4Ua5nVTuAyKUVcI6xvJgX_orXuympHIDlJWcJrSpRmoeDX2-INZsYBmd4OdtA8r9BzzND6NCMWhREt_SR1mkppz=w800-h600-k-no,68,Lain-lain / Belum Terkategori,Layak,Cukup Dikenal,8800
toko sparepart motor Mamajang Makassar,Senang Motor,-5.166036,119.4204684,Toko Suku Cadang Motor,3.6,11,"Jl. Veteran Selatan No.241, Bonto Lebang, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90135",(0411) 858297,,Mamajang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXZ72zwuGjEpM5c1VJye4UszUD_RlZa9GrGpkcSU_O5s-PaM7YDzRNA7Z4tnfwFG2kh4NQ3ryFvjvzuZgf9yN3392J9g6gXvfMe2uTbSRO4qSQgrCpw78sMvnnjWXDpCqVyF7L=w800-h600-k-no,54,Otomotif & Bengkel,Cukup Layak,Baru,7800
coffee shop Mamajang Makassar,Senara Coffee & Kitchen,-5.1558253,119.4189676,Kedai Kopi,4.6,184,"Jl. Macan No.10, Labuang Baji, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90132",,,Mamajang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsUms5j25Tx6hDw3zpNSKvAqjmtzREPrRThwePMyU_4y_v73aAI99G6NX5d_N8BHfrxSk51cMCGFvVUzA5Y8eIhJEgMKU_MCCsXsE7VVEMBfQcyReHxdu8_jPHfSHbMoSVVzU=w800-h600-k-no,82,Cafe & Modern Coffee,Sangat Layak,Populer,7800
cafe Mamajang Makassar,Senara Coffee & Kitchen,-5.1558253,119.4189676,Kafe seni,4.6,45,"RCV9+MH8, Jl. Onta Baru, Mamajang Luar, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90132",,,Mamajang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGyzBgYIyGGmqm2Ynq9x9bfYSPDhzWv3xbg7CeVJbBJk-q7a2deLrXark3KgvXSs3ft0Px9ege4ZdEuvMsZDOVN6PsRSUekGJR6nf1QdsHi0o8P7MEmwfJrBwXEH6D4m6N5Spu3uj-XDMfn=w800-h600-k-no,77,Cafe & Modern Coffee,Sangat Layak,Cukup Dikenal,7800
cafe Bontoala Makassar,Senopati Coffee and Eatery,-5.1498669,119.415413,Kafe,4.5,181,"Jl. Merpati No.4, RW.2, Kunjung Mae, Kec. Mariso, Kota Makassar, Sulawesi Selatan 90113",,linktr.ee,Bontoala,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJhh6to2cIkFFvN51mxePaqt46BWTkr-o99PiWMR1fBBvntipECJBL6oxhOsn6JWZsK63SmD5ZO2w4uceZ6jMi2pGRXjVJssTHhWQsoFCiF0u_g-1cqU82Pf3_X9S_nON91lc=w800-h600-k-no,80,Cafe & Modern Coffee,Sangat Layak,Populer,6800
toko kosmetik Mamajang Makassar,Sensatia - Mal Ratu Indah,-5.1533862,119.4176059,Toko Kosmetik,5,75,"Mal Ratu Indah, Jl. Lanto Dg. Pasewang No.10 Ground Floor, Unit 21, Mamajang Luar, Kec. Mamajang, Kota Makassar, Sulawesi Selatan 90113",0812-2697-7061,sensatia.com,Mamajang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFGERN3TBZnwSUB-WWhJzOQYqg2lWkRKRODTaklHOMVXBwT_78bcuSUKnnShP_QD686pQR-knwE00IeqXrr3oYWnuLNAcGWFFjEgXC9RS1v2b1bGy5zwZTR62DIppJ-NA3JtX-buiBuIFxq=w800-h600-k-no,69,Lain-lain / Belum Terkategori,Layak,Cukup Dikenal,7800
klinik gigi Wajo Makassar,Sentosa Dental Care (drg. Anni),-5.1327311,119.4142269,Klinik Gigi,5,1,"Jl. G. Bulusaraung No.5, Pattunuang, Kec. Wajo, Kota Makassar, Sulawesi Selatan 90174",0813-4297-9090,,Wajo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkpCN1OxV_35IQtuSUMbUfKgOF6AF5tI9r25WuqBQU3nZkwvLKNG8FwpdngGXEqxSm3akgV6YZ5wrzrran_aZw5K5N2Rta5Y_9fkHq7NU-ah1E5M3cvoy14j4w5fAvVpK7mj-c=w800-h600-k-no,54,Lain-lain / Belum Terkategori,Cukup Layak,Baru,7200
toko alat olahraga Mariso Makassar,Sentosa Sport,-5.1410533,119.4072936,Toko Perlengkapan Olahraga,4.1,58,"Jl. Somba OPU No.154/180, Maloku, Kec. Ujung Pandang, Kota Makassar, Sulawesi Selatan 90111",0811-4191-964,linktr.ee,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEt0b_fx4Inca4qySPEIUCFZzBUkgkwfrvtqb_ErNaww37fNtHmy-DmMAjxkwd4xEogOwNCWOD3NOSiOKagoXP6jYMZESdTu9T4ZR8E-OkDy1LmBaJad5me1GYCvl6es7EeRg1R57OGXX3N=w800-h600-k-no,64,Lain-lain / Belum Terkategori,Layak,Cukup Dikenal,8800
ekspedisi pengiriman Makassar Makassar,Sentral Cargo Makassar Kantor,-5.150748,119.4342786,Jasa Pengiriman Kargo,3.8,33,"Gg. VI No.23, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90232",0856-5699-4007,lionparcel.com,Makassar,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMRv2Lk-HvyaEiwxUqFgWo0WQCfo2LLz64vxzx1oPcstSDpMCHJArPU6rCTPWJp1T7RJKIbBEU0JhLHM491fSPjhxI5sCFljhd8VkWhDcSetlwnaHCzrWd2aPvUqcJi1FAr3Fe=w800-h600-k-no,59,Lain-lain / Belum Terkategori,Cukup Layak,Cukup Dikenal,8282
ekspedisi pengiriman Rappocini Makassar,Sentral Cargo Makassar Kantor,-5.150748,119.4342786,Jasa Pengiriman Kargo,3.8,53,"Jl. Pelita Raya No.34c, Balla Parang, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",0822-7925-9393,sentralcargo.co.id,Rappocini,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHcZjTJFj8PAacrLffJNY9giKsd8Of7jFmImZujmSY8unwAQ66nYZa0rgNEq6lwCHZIPSpck__EVggJ_32LHe-ljXsfSAN0UezKwf3iogexgg2RFPU8NZgSyJ8_P5gXB18oKX4=w800-h600-k-no,56,Lain-lain / Belum Terkategori,Cukup Layak,Cukup Dikenal,5800
futsal Mariso Makassar,Sentral Futsal,-5.1681882,119.4194807,Lapangan Futsal,4.4,290,"Jl. Kumala No.34, Bongaya, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90133",0812-4262-9768,,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFjBN3vrMPhWc0BHNRag6EgtH2zw-cgyBK0WZspq-6mxC06GvSEHFCpHjuo1_TQgTroqHBPh55jqoQDH5meYOA4ANbqkoBuCv8be-e2puGUOkNbWcaQqR911Xg1D5-Z6bQs3uzU=w800-h600-k-no,72,Lain-lain / Belum Terkategori,Layak,Populer,8800
toko sparepart motor Manggala Makassar,Sentral Jaya Motor,-5.1610504,119.459351,Bengkel Sepeda Motor,4,29,"Jl. Toddopuli Raya Timur No.9, Paropo, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90223",0852-4059-7423,,Manggala,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG1Rjpa_C1zbEMeWxLGIa88by8RheEsW8ZbxPr2YQSENr6C_tljEj6uw9gaXfngV1sOq8neGORHTbdvY9tg6K4BOGKP74bIh-gPHGw5j_ss3pUPW3YhNOIi-DcNSQDsH7KcmwrH=w800-h600-k-no,51,Otomotif & Bengkel,Cukup Layak,Cukup Dikenal,2200
minimarket Bontoala Makassar,Sentral Makassar,-5.1292358,119.4141816,Toko,4.4,42,"001, Jl. Laiya No.63, RW.01, Bontoala Parang, Kec. Bontoala, Kota Makassar, Sulawesi Selatan 90115",,,Bontoala,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpQ_LBaT3O2txiSkO1tCMex0kke3izmkcPTvmOAMhHA2LZaQa5hNuygEqrHyMKxU9e02h4ZLYDIwJTNBFq8_CE0MtaGAtIW9UDJqMFYvA0XWDfN5xm4o5ZAk8tCzw240cWPRF55A=w800-h600-k-no,61,Lain-lain / Belum Terkategori,Layak,Cukup Dikenal,6800
foto studio Mamajang Makassar,Seori Self Photo Studio Makassar,-5.14921959999999,119.3971454,Studio Foto,4.6,343,"Jl. Irian No.33, Pattunuang, Kec. Wajo, Kota Makassar, Sulawesi Selatan 90171",0895-1078-2253,,Mamajang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHuhvCGJ3Fn4KK3mHp4-jh61DS7A7386bthGOXjXeq_31GzGZ3Ma71zc6nDvZ8rSM64YXMAsczaP6jj3meWNQkrQ3osnxaSKk5dbopMrJIfCYKkkieDT2RA6JlB8LTfS-Gn9ak=w800-h600-k-no,73,Lain-lain / Belum Terkategori,Layak,Populer,7800
foto studio Mariso Makassar,Seori Self Photo Studio Makassar,-5.1492196,119.3971454,Studio Fotografi,5,407,"Kawasan Business Park CPi, Ruko Centre Point of Indonesia, Blok C5/03, Maccini Sombala, Kec. Tamalate, Kota Makassar, Sulawesi Selatan 90224",,instagram.com,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEQsCKmEL5o83AeYV0_Qc1dmh_x59lyP-HVYuTrGsSDV7_ImRJ1-NwzeTTjuhHA1ynIFuB3VL4aqU63xfD-lTHzCM71rJHd8OcLuJsjGNbuto2Ov3fpxr4YsdnC7vNNkPL4m9D3=w800-h600-k-no,78,Lain-lain / Belum Terkategori,Sangat Layak,Populer,8800
toko sepatu Ujung Pandang Makassar,SEPATU.id,-5.1527107,119.4485024,Toko Sepatu,4.7,103,"Jl. Abdullah Daeng Sirua No.21, Tamamaung, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",0812-4215-4737,instagram.com,Ujung Pandang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHErliAdeIJqOA2tqienMDFbJomMCV0az_sxz07nDtTJZLHDzB5KTPYgRsqvF77cKWQkbcDcS8oygLfDOCxRSaoB1_-yE8BbSm54NDF_QfTqWTbFbLePeQXuiCRtQ-Nu1tdK6nt=w800-h600-k-no,72,Lain-lain / Belum Terkategori,Layak,Populer,9500
toko sepatu Bontoala Makassar,SEPATU.id,-5.1527107,119.4485024,Toko Sepatu,5,133,"Jl. Adyaksa Baru No.9b, Pandang, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",0823-3933-4369,,Bontoala,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEbzT7OeaEwuNxi80I_vhNpeV-uQ5ciybkv98UJKFwXI3yKDmNQjeqvfl-z9ziVrbO2mIBaG0w8_TshNDYMfu0AUsceyD7Agz28Kdjmv-pH2db7_CP61JSwNZYTd2s_dTci43rN=w800-h600-k-no,70,Lain-lain / Belum Terkategori,Layak,Populer,6800
toko sepatu Makassar Makassar,SEPATU.id,-5.1527107,119.4485024,Toko Sepatu,5,133,"Mall Panakkukang, Jl. Boulevard No.2, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",(0411) 4820522,buccheri.com,Makassar,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGykMztOXaspk6DtX_jmyhazLx6xVyFycGqHMd8cuHHeKUqCWsTkqWdtQP_fU_x74isw8hgZKnV8HM7k_yFuJ5kZGZNSn0hXQi3-g2Q2B5y61nFNjCid5UFd_0U6OgE072-Ln5p=w800-h600-k-no,72,Lain-lain / Belum Terkategori,Layak,Populer,8282
toko alat musik Wajo Makassar,Serba Hobi Makassar ( Hobi Kamera - Hobi Musik - Hobi Sepeda - Hobi Dekor - Hobi Olahraga - Hobi Kopi - Serba Viral ),-5.1553241,119.4293192,Toko Hobi,4.8,969,"Jl. Rappocini Raya No.96B, Rappocini, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90216",0898-8025-836,instagram.com,Wajo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEF1AZv5jQ06PMc0Q5vkeL430HX7DicUzEGKObCUIk7Sdbwy59hcWGLgMT3NAUzT9OgW1o-KpPHcvk3SvhMvJArhmdpOEvzNAnuEcOHfM_IWqR9EJWRV7oABxqgkDLbFCFWxcsK=w800-h600-k-no,77,Lain-lain / Belum Terkategori,Sangat Layak,Sangat Populer,7200
restoran Ujung Tanah Makassar,Seroeni - Sunset Quay,-5.147022900000001,119.3959728,Restoran,4.9,730,"Centre Point of Indonesia, Sunset Quay, Blok B No.15, Kota Makassar, Sulawesi Selatan 90224",0813-1866-7788,,Ujung Tanah,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFN4__QoRx2I8qf-03axrg8dQ4XHd-zFrFiHvt1EozFB0eJAbzbanGerJa8CJVZZb2Px40ziss76K2vrGXyjT_bBzzPCwkBDxlaN26Tv0aTMSn_A4_IiC09EHm1SrY3taQbYt4LA7xEpHvd=w800-h600-k-no,74,Lain-lain / Belum Terkategori,Layak,Sangat Populer,5800
minuman kekinian Bontoala Makassar,Seruput Rempah,-5.158366500000001,119.4498818,Kedai Kopi,4.6,210,"Jl. Mirah Seruni No.66-28, Pandang, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",0821-9126-0741,,Bontoala,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHh0OnWiwkUMNta7LOVulEcAT4ih4u2W6MYSHr84jr5U2yOshUjv6QGdqUi3L5pSc6CVy0Nc_fM-NSMYy0_aTwXQFe-UfSjZ-HyD5H3beW5xXgFR8WhVig0KzeVWe5yvw3kBdOC=w800-h600-k-no,69,Lain-lain / Belum Terkategori,Layak,Populer,6800
jasa cuci ac Mariso Makassar,SERVICE AC - AJWA TEHNIK,-5.1703936,119.4477084,Bengkel AC,4,66,"Jl. Tamalate VII No.108, Mappala, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90221",0895-3704-69263,ajwatehnik.my.id,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFtNz0vDl2Kk1gGPvA6mz5cP9xYkBqg4hpAt_MDezDBOdgI4npq8ZOYhE5NH2x9rWuFbhxvWBrVARz3bIAdD905bf_PokjAmT1wnTiLKIq-bcuc9p-NZGSZRYdzI_O76LY-97pwP6theyd4=w800-h600-k-no,66,Otomotif & Bengkel,Layak,Cukup Dikenal,8800
jasa cuci ac Mariso Makassar,Service AC BERKAH TEKNIK Makassar,-5.145635,119.4374658,Bengkel AC,4.9,102,"Jl. Gotong Royong 1 No.20, Tamamaung, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90232",0823-4464-7619,berkahteknikid.wordpress.com,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGqgYTEo1pnIRo2h1s0puGzeCeZBosnfLHDzJx6ELZU5C9ru0sMr53FWUV-iFGL2NHPuJb7mm-ACiu8usCP2ia_NfaAI3QPoKQzNXDEYny0e6-uP4AvNichVPMN169eD4oDtgrO=w800-h600-k-no,74,Otomotif & Bengkel,Layak,Populer,8800
jasa cuci ac Rappocini Makassar,Service ac CV.SUMBER SEJUK,-5.1460267,119.4417196,Bengkel AC,5,14,"Jl. Pettarani No.2, Tamamaung, Kec. Makassar, Kota Makassar, Sulawesi Selatan 90232",0855-3212-600,cvsumbersejuk.com,Rappocini,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFsLQHzsuh_ie3reNYubsGMcQc7PWFto4H4qEmxhCr_3MhDK5S6RiOuFgGBLyjSpACM-c94yXQmtVAHknx1GeVs1YRgnUYO83zHGwfKKbDNkd60bXtPRfUhHMN3C3RLVIZ6LCQaBT94Bnin=w800-h600-k-no,61,Otomotif & Bengkel,Layak,Baru,5800
jasa cuci ac Mariso Makassar,Service Ac Dan Mesin Cuci (Rifaldi Teknik),-5.1501131,119.4410683,Jasa Pembersih Saluran Udara,4.7,37,"Jl. Swadaya No.35, Masale, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",0877-4885-3331,,Mariso,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGEFBS5Oq2fhPik5izhm_o6D1M5X2neqrwdYaZR_Rhioa_7Xq8wxbx3aBhGVmZwHCqaykjfQ9iyddfH9-4hcguJtU0DYvyaJDEDPX4MdnkwNr3GmaIdbAS-EuAutSimz8Ca2jW3UWEhrQQ=w800-h600-k-no,68,Otomotif & Bengkel,Layak,Cukup Dikenal,8800
jasa cuci ac Mamajang Makassar,Service AC ( Hamzah Teknik ),-5.1491761,119.4444683,Bengkel AC,4.7,15,"Jl. Abdullah Daeng Sirua, Tamamaung, Kec. Panakkukang, Kota Makassar, Sulawesi Selatan 90231",0852-5542-4123,,Mamajang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEkkt3GSM6e_vg5IA52b31lG7Hq7y4xJeKJIy1glOeM-yOjGVq-9juV77ysBqXkudARck3cE08TNw5KduXV_sAI701lfXAqIDXhzgd6t2DFvGUXo_6uszHOJ0WJhKTVwQYMz9q0=w800-h600-k-no,63,Otomotif & Bengkel,Layak,Baru,7800
jasa cuci ac Tallo Makassar,"Service AC, kulkas & eletronik dll, Adly Teknik",-5.1386464,119.4755764,Bengkel AC,4.8,32,"Btn hamzy blok U1 no 4, Tamalanrea Indah, Kec. Tamalanrea, Kota Makassar, Sulawesi Selatan 90245",0823-4799-9892,wordpress.com,Tallo,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3DvbjdTkHRdekbst6OT5rvDZwMdT_4eYx5t8tziMaA_uZexE3Ow7Bu5uY9kWpBML4kovaZK_UDdc_d5VTSytOw3Vlicrf2jBZJLpX2v_b301lSFS4Pk5WnJpfk3566tLV8opq=w800-h600-k-no,62,Otomotif & Bengkel,Layak,Cukup Dikenal,5200
jasa cuci ac Mamajang Makassar,service AC makassar,-5.1615828,119.4359281,Industri Pendinginan,4.7,37,"Jl. Bonto Mene I No.18a, Banta-Bantaeng, Kec. Rappocini, Kota Makassar, Sulawesi Selatan 90222",0853-9841-2899,,Mamajang,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEvAMRzaWFdIFxlTBBUsGHV0ZcoTPAWwmTZ5kZzh7KFAZGrfrVY6YTw1GbOcHQBIZpiMlrng1eS_btKohNNTgqW6Pa7nuBDu3xhrgBNp4zESpi-Ezn29wqVtbg6VCNFvlonVdfs=w800-h600-k-no,66,Otomotif & Bengkel,Layak,Cukup Dikenal,7800
